STUDY_ID	SAMPLE_ID	FAT1	EGFR
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LB-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LC-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LF-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LH-01	0	1
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LI-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LK-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LL-01	0	1
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VG-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VH-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VI-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VJ-01	0	1
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VK-01	-1	1
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VL-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A69B-01	0	1
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A852-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-JW-AAVH-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A3PZ-01	-1	2
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A3Q0-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A3Q8-01	1	-1
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A5QV-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AU-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AV-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AW-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AX-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A5U2-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A5U3-01	1	0
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A7HU-01	0	-1
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3W-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3X-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3Y-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3Z-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA41-01	1	2
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA42-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA43-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-MU-A5YI-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-MU-A8JM-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-MY-A913-01	-1	1
cesc_tcga_pan_can_atlas_2018	TCGA-PN-A8MA-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A5R1-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A5R2-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A5R3-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A6DT-01	0	1
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A6DV-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A6DW-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73O-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73P-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73Q-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73R-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73S-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-R2-A69V-01	-1	1
cesc_tcga_pan_can_atlas_2018	TCGA-RA-A741-01	0	-1
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PD-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PF-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PG-01	-1	1
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PI-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EB-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EC-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EG-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EH-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EI-01	-2	1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EJ-01	1	1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EL-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8Q8-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8Q9-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QA-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QC-01	1	1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QF-01	1	1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QH-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QM-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94W-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94X-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94Y-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94Z-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A950-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A952-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A953-01	-1	1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A954-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A957-01	-1	-1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A958-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A959-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9U5-01	-1	1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9U6-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9U7-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UA-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UB-01	0	1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UC-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UD-01	0	1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UH-01	-1	1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UI-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UJ-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UL-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UM-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UO-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UP-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UQ-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UR-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UT-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UU-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UV-01	0	-1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UY-01	0	2
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UZ-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V0-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V1-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V2-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V3-01	0	-1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V4-01	-1	1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V5-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-VS-AA62-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-WL-A834-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-XS-A8TJ-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-A8QO-01	1	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-A8QR-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAX4-01	1	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAX8-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXA-01	-1	-1
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXB-01	-1	-1
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXD-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXF-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXI-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXJ-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXN-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXT-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXU-01	1	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AB0H-01	1	1
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AB0I-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-ZX-AA5X-01	0	0
