STUDY_ID	SAMPLE_ID	FAT1	EGFR
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UR-01	5910.52	1182.69
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UT-01	4477.54	391.845
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UU-01	5753.71	1080.52
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UV-01	2256.66	428.938
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UY-01	4890	53811
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UZ-01	2434.03	211.093
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V0-01	9888.57	829.524
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V1-01	3841.51	101.683
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V2-01	2173.89	1251.11
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V3-01	6695.11	745.727
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V4-01	5533.88	547.846
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V5-01	3390.22	405.551
cesc_tcga_pan_can_atlas_2018	TCGA-VS-AA62-01	16725.8	1956.4
cesc_tcga_pan_can_atlas_2018	TCGA-WL-A834-01	5306.61	1442.6
cesc_tcga_pan_can_atlas_2018	TCGA-XS-A8TJ-01	2940.19	1195.27
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-A8QO-01	8145.52	2635.52
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-A8QR-01	9750	1456.85
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAX4-01	1947.95	1920.38
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAX8-01	7227.03	1671.06
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXA-01	1426.34	652.452
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXB-01	1307.94	2.0045
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXD-01	4404.22	2074.21
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXF-01	5561.16	1561.15
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXI-01	2299.86	1305.4
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXJ-01	2600.68	833.627
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXN-01	15166.4	4174.04
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXT-01	12054.2	5668.07
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXU-01	2512.43	659.264
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AB0H-01	3674.15	752.421
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AB0I-01	6703.39	2563.54
cesc_tcga_pan_can_atlas_2018	TCGA-ZX-AA5X-01	3764.89	818.252
