STUDY_ID	SAMPLE_ID	FAT1	EGFR
lusc_tcga_pan_can_atlas_2018	TCGA-66-2780-01	0.7704	0.3607
lusc_tcga_pan_can_atlas_2018	TCGA-66-2781-01	0.4811	-0.1669
lusc_tcga_pan_can_atlas_2018	TCGA-66-2782-01	0.4449	0.4441
lusc_tcga_pan_can_atlas_2018	TCGA-66-2783-01	-0.4633	-0.5551
lusc_tcga_pan_can_atlas_2018	TCGA-66-2785-01	-1.0343	-0.9971
lusc_tcga_pan_can_atlas_2018	TCGA-66-2786-01	1.1344	-0.2039
lusc_tcga_pan_can_atlas_2018	TCGA-66-2787-01	-2.3821	-1.3671
lusc_tcga_pan_can_atlas_2018	TCGA-66-2788-01	1.0628	0.1383
lusc_tcga_pan_can_atlas_2018	TCGA-66-2789-01	0.3804	0.0984
lusc_tcga_pan_can_atlas_2018	TCGA-66-2791-01	-0.8766	0.1664
lusc_tcga_pan_can_atlas_2018	TCGA-66-2792-01	0.0986	2.3406
lusc_tcga_pan_can_atlas_2018	TCGA-66-2793-01	-1.0782	-0.6921
lusc_tcga_pan_can_atlas_2018	TCGA-66-2794-01	-1.1149	-0.5111
lusc_tcga_pan_can_atlas_2018	TCGA-66-2795-01	-0.2503	0.2877
lusc_tcga_pan_can_atlas_2018	TCGA-66-2800-01	-1.0262	-0.6542
lusc_tcga_pan_can_atlas_2018	TCGA-68-7755-01	-1.5534	1.9742
lusc_tcga_pan_can_atlas_2018	TCGA-68-7756-01	0.4718	-0.044
lusc_tcga_pan_can_atlas_2018	TCGA-68-7757-01	0.1451	-0.4965
lusc_tcga_pan_can_atlas_2018	TCGA-68-8250-01	1.156	0.6128
lusc_tcga_pan_can_atlas_2018	TCGA-68-8251-01	-0.0972	-0.2023
lusc_tcga_pan_can_atlas_2018	TCGA-68-A59J-01	-0.0892	-0.5927
lusc_tcga_pan_can_atlas_2018	TCGA-6A-AB49-01	-0.3633	-0.4244
lusc_tcga_pan_can_atlas_2018	TCGA-70-6722-01	2.1997	2.7457
lusc_tcga_pan_can_atlas_2018	TCGA-70-6723-01	0.7741	2.877
lusc_tcga_pan_can_atlas_2018	TCGA-77-6842-01	0.2558	0.6285
lusc_tcga_pan_can_atlas_2018	TCGA-77-6843-01	-0.5509	-0.4536
lusc_tcga_pan_can_atlas_2018	TCGA-77-6844-01	-1.0855	0.5907
lusc_tcga_pan_can_atlas_2018	TCGA-77-6845-01	-0.6305	1.4675
lusc_tcga_pan_can_atlas_2018	TCGA-77-7139-01	-1.6013	-1.3298
lusc_tcga_pan_can_atlas_2018	TCGA-77-7140-01	0.2952	0.0638
lusc_tcga_pan_can_atlas_2018	TCGA-77-7141-01	0.0916	1.1481
lusc_tcga_pan_can_atlas_2018	TCGA-77-7142-01	0.8939	0.0582
lusc_tcga_pan_can_atlas_2018	TCGA-77-7335-01	-0.4063	-1.0388
lusc_tcga_pan_can_atlas_2018	TCGA-77-7337-01	2.3795	0.5298
lusc_tcga_pan_can_atlas_2018	TCGA-77-7338-01	1.0186	0.7318
lusc_tcga_pan_can_atlas_2018	TCGA-77-7463-01	0.1207	0.5672
lusc_tcga_pan_can_atlas_2018	TCGA-77-7465-01	1.0677	0.0038
lusc_tcga_pan_can_atlas_2018	TCGA-77-8007-01	0.0145	0.0992
lusc_tcga_pan_can_atlas_2018	TCGA-77-8008-01	0.5177	1.1845
lusc_tcga_pan_can_atlas_2018	TCGA-77-8009-01	1.1203	0.8412
lusc_tcga_pan_can_atlas_2018	TCGA-77-8128-01	0.5021	0.7827
lusc_tcga_pan_can_atlas_2018	TCGA-77-8130-01	0.7515	-0.0665
lusc_tcga_pan_can_atlas_2018	TCGA-77-8131-01	0.6926	-0.2633
lusc_tcga_pan_can_atlas_2018	TCGA-77-8133-01	0.0948	2.3692
